MAKE_CAN_ID(HEX),DLC,DATA(HEX)
0x289,64,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 08 c1 18 10 40 03 33 40 a8 11 b7 03 30 7a 00 30 01 29 a0 2c f7 e2 00 f7 90 00 00 90 40 00 00 40 00 00 09 08 60 00 00 00 00 00 00 02 00 00 00 00 
0x28a,64,10 02 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x28b,64,04 00 00 04 00 00 10 50 00 00 04 c7 00 06 80 84 00 00 00 00 00 00 00 3d 66 40 04 0f a0 9e 00 30 10 e7 f0 02 fc 5b 7f d3 ef c1 fc 5e 7f ff e2 26 ff ff 5c ff ff bf f3 9f ff ff ff ff 00 00 00 00 
0x28c,64,ff ff ff ff ff ff ff f9 b8 fd 7f ff ff ff ff 8b ff ff fc 2f fe c7 c0 96 a3 19 c0 eb ef 80 07 80 b8 b0 0d b4 00 03 c0 00 00 34 b2 f0 00 1c 00 1a 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 00 
0x2b3,64,00 00 00 00 00 00 00 00 00 00 00 00 28 15 05 00 38 c0 00 00 00 10 0d 44 ec 50 3e 03 ee 4c e4 cc 92 00 30 06 f4 10 56 f7 a7 02 ff ff cf 22 df d2 cf 1b fe ff ff ff f3 3f ff ff ff ff 00 00 00 00 
0x28e,64,ff ff ff f3 ff bf ff ff fe a1 cf 7e fb f6 8f ff ff ff fc 5f ff ff ff c9 00 2f c0 13 e0 3e 26 7c 7a 00 00 2d e7 7d 40 88 31 80 8c 0a 80 00 00 40 00 10 0d 00 20 00 00 00 00 00 00 00 00 00 00 00 
0x28f,64,00 00 00 00 00 00 00 00 00 00 b0 04 00 00 00 00 01 40 00 00 00 02 bb c0 01 5f bd 02 50 3a 00 0f 73 ef 8f bf 10 9f db 14 2f 7f f7 ff cd fc e3 3f f7 cb 7f ff 7f f8 f3 ff ff ff ff ff 00 00 00 00 
0x290,64,ff ff ff ff ff ff ff ff 3f ff fa 3f 42 9f fe fc 7f 79 07 fd 80 05 0f 7f ff e0 3e 03 0f b5 dd 25 80 fb d0 08 00 00 00 da 01 00 74 00 0c 00 d0 00 00 00 00 00 00 00 0c 00 01 00 00 00 00 00 00 00 
0x291,64,00 00 00 00 00 06 00 20 00 00 00 00 04 00 00 00 00 01 02 60 00 4f c0 00 03 31 80 03 e0 40 f4 0f 80 07 d0 3e f3 be 3f 4c 11 bf ff ef ec f7 fe ff ff fe 3f ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x292,64,ff ff ff ff df eb fe 1f bf ff ff 3f ff ff c2 fb ff 99 f7 ff ff 04 1b 86 cc d3 c2 ee ff 7a ff ce c5 03 d6 fc 04 00 3a 00 00 01 6c 5a 98 50 12 88 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 
0x2a6,64,df 4c 2b 9a 06 54 3c b2 05 10 20 81 04 10 00 00 00 00 00 00 00 00 00 00 df 4c 2b 9a 06 54 3c b2 05 10 20 81 04 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x289,64,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0c 03 34 20 80 03 a6 80 d4 23 7c 03 a1 3d 04 80 02 5a 90 77 fb f4 80 fb d0 00 01 30 c1 00 00 80 00 00 53 14 e0 00 00 00 00 00 00 04 00 00 00 00 
0x28a,64,28 05 80 00 00 40 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x28b,64,0c 00 00 08 00 00 28 c0 00 00 08 90 00 0a 40 bc 00 40 00 10 00 00 10 7e a3 20 0a 23 d1 6d 00 70 1f f7 f0 45 fc dd ff eb ef c3 fc cf 7f ff f4 b3 ff ff ab ff ff ff fb df ff ff ff ff 00 00 00 00 
0x28c,64,ff ff ff ff ff ff ff fc fc fe 6f ff ff ff ff c3 ff ff fc 5f ff e7 e1 65 d3 9d 00 f7 ff c1 0f c1 3c d8 0e fa 00 07 00 00 00 3b db 80 41 3c 00 2a 04 00 00 08 10 00 00 00 00 00 00 00 00 00 00 00 
0x2b3,64,00 00 00 00 00 40 00 00 00 00 10 00 54 28 cb 00 7c 00 00 00 00 24 1e cb f4 b0 3f 03 ff 58 f5 9e 61 00 90 0e f8 20 a5 fb da c5 ff ff dc 4f 7f e1 eb 9e 3f ff ff ff fb af ff ff ff ff 00 00 00 00 
0x28e,64,ff ff ff fb ff ff ff ff ff d2 bf bf fb fa 5c ff ff ff fc bf ff ff ff d4 04 6f c0 2b f0 3f 53 3e 7d 00 00 37 f3 ce c0 c0 73 40 c0 0d 41 00 00 80 00 30 19 00 50 00 00 00 01 00 00 00 00 00 00 00 
0x28f,64,00 00 00 00 00 00 00 00 00 01 70 0b 00 00 01 00 03 00 00 00 00 03 6e 00 02 4f fe 03 20 3d 04 1f ba fb cf bf 29 3f ea 30 4f bf fb ff da fd c6 7f fb ed ff ff cf fc fb ff ff ff ff ff 00 00 00 00 
0x290,64,ff ff ff ff ff ff ff ff bf ff fd 3f 7b 4f ff fc ff bd 0f fe c1 05 ff bf ff f0 7f 03 9f fb f2 19 40 ff e0 52 00 10 00 ee f2 80 b0 00 19 01 a0 00 00 00 00 00 00 40 20 00 03 00 00 00 00 00 00 00 
0x291,64,00 00 00 00 00 0d 00 50 00 04 00 00 04 00 00 04 00 03 03 30 01 8b e0 01 03 a3 40 03 f0 80 f8 0f 81 0f e0 3f fb ef 3f 88 33 bf ff ff f6 fb ff bf ff ff 3f ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x292,64,ff ff ff ff ef f6 fe ff bf ff ff bf ff ff c6 ff ff e8 fb ff ff 08 2e 0e e9 a7 85 fb 8f bd ff ef 8b 03 ea be 08 00 3d 00 00 02 a8 bd 67 8c 25 51 00 10 00 00 02 c0 00 00 00 00 00 00 00 00 00 00 
0x2a6,64,f3 be 76 ce ea 63 71 64 4c 24 61 03 08 10 00 00 00 00 00 00 00 00 00 00 f3 be 76 ce ea 63 71 64 4c 24 61 03 08 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x289,64,00 00 00 04 00 00 00 00 00 00 00 01 00 10 00 04 0e 47 6c 41 81 03 da 80 ec 56 fe 03 d2 7e 05 20 05 97 50 bc ff f8 00 ff e0 00 06 31 c2 00 01 00 00 00 e2 2d b0 00 00 00 00 00 00 0a 00 00 00 00 
0x28a,64,58 09 40 00 10 c0 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x28b,64,20 00 00 10 00 00 55 80 40 00 0c 1e 00 0d 40 e0 00 c0 00 20 00 00 20 bf d3 90 15 4b e3 77 01 00 2e fb f0 8c fd af 3f f7 ff c7 fd 8f bf ff f8 7a ff ff f6 ff ff ff ff ef ff ff ff ff 00 00 00 00 
0x28c,64,ff ff ff ff ff ff ff fe be ff 3f ff ff ff ff e3 ff ff fc df ff f7 f3 72 ef de 80 fb ff c3 1f e2 be ec 0f bd 00 0a c0 00 00 3d ef c0 82 74 00 35 08 00 40 14 20 00 00 00 00 00 00 40 00 00 00 00 
0x2b3,64,00 00 00 00 00 80 00 00 00 00 30 00 90 5c 58 01 0e 40 00 00 00 4c 3f 57 f9 70 3f 03 ff a7 fa 8f 6f 01 30 5b fc 61 72 ff ed 8c ff ff ec 87 cf ef f7 df 3f ff ff ff ff df ff ff ff ff 00 00 00 00 
0x28e,64,ff ff ff ff ff ff ff ff ff ef 6f ff ff fd 6c ff ff ff fd 7f ff ff ff e3 0c df c0 57 f0 7f 8f af 7e 00 00 3c fb ef 40 e5 06 c0 e4 0e c2 00 01 80 04 80 29 00 d0 00 00 00 02 00 10 00 00 00 00 00 
0x28f,64,00 00 00 00 00 00 00 00 00 02 70 57 00 00 03 00 16 40 00 00 00 07 bf 00 03 2f ff 03 a0 3e 0c 2f fd fb ef ff 5a 2f f5 60 af ff ff ff e9 fe ba 7f ff ff 3f ff ef fe ff ff ff ff ff ff 00 00 00 00 
0x290,64,ff ff ff ff ff ff ff ff ff ff fe ff b7 bf ff fd df fe 1f ff 83 12 df ff ff f0 ff 07 df fd fa fc 80 ff f0 a0 00 30 41 fb 85 40 d8 00 29 06 90 40 00 00 00 00 00 c0 48 00 07 00 00 00 00 00 00 00 
0x291,64,00 00 00 00 00 1b 00 d0 00 0c 00 00 10 00 01 08 00 07 03 a0 03 c3 f0 03 03 d6 c0 03 f1 81 fc 1f c2 1f f0 7f ff ef bf c0 77 3f ff ff fb ff ff bf ff ff bf ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x292,64,ff ff ff ff ff fb ff 8f ff ff ff ff ff ff cf ff ff f4 ff ff ff 14 6f 1b f6 9b 0c fb cf fe ff ff 97 03 fd 7f 18 00 3e 00 00 05 d5 7e f3 c4 59 20 00 20 00 00 05 c0 00 00 01 00 00 00 00 00 00 00 
0x2a6,64,fb df 7b eb 7d 30 ae 68 19 50 f2 c8 14 40 00 00 00 00 00 00 00 00 00 00 fb df 7b eb 7d 30 ae 68 19 50 f2 c8 14 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x289,64,00 00 00 08 00 00 00 00 00 00 00 02 00 20 00 04 0f 50 a8 b3 43 03 ed 40 f4 ba bf 03 e5 3f 12 00 4c cb b1 be ff fb c0 ff f0 00 0f 04 06 00 02 c0 00 01 f0 5e a0 00 00 00 00 00 00 16 00 00 00 00 
0x28a,64,94 0c 80 00 21 c0 00 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x28b,64,44 00 00 2c 00 00 92 80 80 00 0e 6d 00 0e c0 f0 02 00 00 40 01 00 41 7f eb d0 25 87 f6 7c 01 e0 37 ff f1 99 fe 9f bf fb ff d0 fe 8f ff ff fb fd ff ff fb ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x28c,64,ff ff ff ff ff ff ff ff 7f ff af ff ff ff ff f3 ff ff fd af ff fb f6 ba f7 ef 41 ff ff c9 3f f5 bf f8 0f be 04 0d 80 00 00 3e fb e1 05 b0 00 3b 10 00 c0 2c 60 40 00 00 40 00 00 40 00 00 00 00 
0x2b3,64,00 00 00 00 01 40 00 00 00 04 80 00 c4 ce 67 01 ff 40 00 00 00 88 7f a6 fe 60 3f 03 ff f4 ff 4f b8 06 20 aa fc e3 3a ff fe d9 ff ff f6 c3 ef f8 fb ef bf ff ff ff ff ef ff ff ff ff 00 00 00 00 
0x28e,64,ff ff ff ff ff ff ff ff ff f7 bf ff ff fe f6 ff ff ff fe 7f ff ff ff f1 1d af c0 97 f0 bf c7 df bf 04 00 7e ff ff 80 f1 ea 81 f4 1f 85 00 03 80 09 20 35 01 a0 00 00 00 04 00 20 00 00 00 00 00 
0x28f,64,00 10 00 00 00 00 00 00 00 03 30 a6 00 00 07 00 3a 00 04 10 01 0f ef 80 03 9f ff 07 d0 3f 24 4f fe ff ff ff 97 0f fb a1 5f ff ff ff f5 ff 6d 3f ff ff bf ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x290,64,ff ff ff ff ff ff ff ff ff ff ff 7f df df ff fe cf ff 43 ff 88 27 7f ff ff f2 3f 0b ef fe ff 8e 80 ff f1 af 00 80 83 fb c9 00 ec 00 34 0f 50 80 04 00 01 04 02 00 84 00 50 00 00 00 00 00 00 00 
0x291,64,00 00 00 00 00 2a 01 a0 40 1c 00 00 28 00 03 18 00 10 03 d0 47 e7 f0 07 07 ea 80 03 f3 82 fc 3f c5 3f f0 ff ff ff ff e5 1a ff ff ff fe ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x292,64,ff ff ff ff ff fe ff cf ff ff ff ff ff ff dc ff ff fb ff ff ff 30 ef aa fb 5d d9 ff ef ff ff ff e7 03 fe ff 34 00 3f 00 00 0b ee 7f ba e4 cc 6f 00 50 40 00 09 80 00 00 42 04 00 00 00 00 00 00 
0x2a6,64,ff ef be f7 ce f9 db 3b a9 8d c5 91 30 90 00 00 00 00 00 00 00 00 00 00 ff ef be f7 ce f9 db 3b a9 8d c5 91 30 90 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x289,64,00 00 00 14 00 40 00 00 00 00 00 45 04 50 00 10 0f 9f d5 76 87 03 fe c0 f9 7d 7f 03 f8 ff 2a f0 d9 eb d3 7f ff fe 01 ff f0 00 1f 97 cd 00 15 c1 00 04 39 9b 50 01 00 00 00 00 00 25 00 00 00 00 
0x28a,64,c8 0e 80 00 64 40 00 a0 00 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x28b,64,80 00 40 58 00 40 cb 41 80 00 0f 77 00 0f 40 f8 04 80 00 a0 02 00 a3 3f f7 e0 32 bf fa 7e 06 d0 7c ff f3 e8 ff 5f ff ff ff de ff 4f ff ff fe 3e ff ff fe ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x28c,64,ff ff ff ff ff ff ff ff bf ff df ff ff ff ff fb ff ff fe 9f ff ff fa 7d fb ff 82 ff ff d3 7b f9 7f f8 0f ff 08 0e c0 00 00 3f fb f2 8c dc 00 7d 2c 01 c0 60 e0 80 00 10 80 00 01 00 00 00 00 00 
0x2b3,64,00 00 00 00 02 c0 00 00 00 0d 20 00 e5 8f 73 02 ef 81 00 00 40 c1 0f f3 ff 30 7f 07 ff fa ff af fc 0b 01 35 fd c6 7d ff ff a8 ff ff fb e3 ff fc ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x28e,64,ff ff ff ff ff ff ff ff ff fb ef ff ff ff 7b ff ff ff ff 3f ff ff ff f9 42 9f c1 cb f1 bf e7 ef ff 08 00 bf ff ff c0 fa dd 43 f8 3f 8b 00 07 00 1a 10 3b 02 90 40 00 00 0a 00 40 00 00 00 00 00 
0x28f,64,00 10 00 00 00 01 00 00 00 03 a1 b3 00 00 0f 00 7d 00 08 20 02 23 ef c0 03 df ff 0f e0 7f 4c bf ff ff ff ff cb 8f fe d2 4f ff ff ff fb ff be ff ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x290,64,ff ff ff ff ff ff ff ff ff ff ff bf f3 ef ff ff 6f ff 7b ff d1 53 cf ff ff f4 7f 17 ff ff ff cf 40 ff f3 f8 05 21 88 ff ec 80 f8 00 3b 1f b1 01 08 00 01 0c 14 40 bc 00 de 00 00 00 00 00 00 00 
0x291,64,00 00 00 00 00 35 02 90 c0 3c 00 00 54 00 07 38 10 1f 03 e0 90 f3 f0 10 07 fd 40 03 f6 c5 fc 8f cc 7b f1 ff ff ff ff f1 fd bf ff ff fe ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x292,64,ff ff ff ff ff fe ff ef ff ff ff ff ff ff ec ff ff fd ff ff ff 65 cf f5 ff bf 29 ff ff ff ff ff f3 03 ff 7f 68 00 7f 00 00 17 f7 3f bd f5 8e 78 00 c0 80 00 0c c0 00 00 86 0c 00 00 00 00 00 00 
0x2a6,64,ff ff fe fb ef 7d ef ad f4 c2 b9 a0 65 40 00 00 00 00 00 00 00 00 00 00 ff ff fe fb ef 7d ef ad f4 c2 b9 a0 65 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x289,64,00 00 00 30 00 80 00 00 00 00 10 8c 08 c0 00 24 1f ed ee 6a 90 03 ff 41 fe 6e ff 07 fc 7f 57 81 a9 f7 e6 bf ff ff 02 ff f0 40 43 db 5b 00 19 82 00 07 bd cf b0 01 00 00 00 00 00 32 00 00 00 00 
0x28a,64,e4 0f 40 00 d7 c0 01 50 00 0c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x28b,64,b8 00 80 98 00 c0 e7 a3 80 00 1f bc 00 1f 80 fc 08 40 01 50 46 05 56 7f fb f0 39 e3 fd 7f 0f 70 be ff f7 34 ff bf ff ff ff ed ff af ff ff ff 3f ff ff fe ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x28c,64,ff ff ff ff ff ff ff ff ff ff ef ff ff ff ff ff ff ff ff 5f ff ff fd 7e ff ff c6 ff ff e2 b7 fc bf fc 1f ff 10 1f 80 04 00 3f ff f5 99 f0 10 be 5c 04 00 9d c1 40 04 21 40 00 02 40 00 00 00 00 
0x2b3,64,00 00 00 04 05 c0 00 00 00 1e 10 01 f6 7f ba 03 7f c2 00 00 40 e5 ef fa ff a0 bf 0b ff fd ff df fe 13 82 fb fe ba 3e ff ff b4 ff ff fe f3 ff fe ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x28e,64,ff ff ff ff ff ff ff ff ff ff ef ff ff ff be ff ff ff ff af ff ff ff fd 7b 5f c3 e7 f3 bf f7 ff ff 18 01 bf ff ff c0 ff 7e c7 fc 7f d8 00 1a c0 3e f0 3d 03 50 c0 00 10 15 04 a0 40 00 00 00 00 
0x28f,64,00 40 00 04 00 02 00 00 00 03 d3 7a 00 00 1d 00 fe c1 14 60 46 4b ff c0 03 ef ff 23 f0 bf 89 7f ff ff ff ff eb cf fe eb 2f ff ff ff fd ff ef 7f ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x290,64,ff ff ff ff ff ff ff ff ff ff ff ff fb ff ff ff cf ff b7 ff e0 8f ef ff ff f8 3f 2f ff ff ff ef 81 ff f7 7c 0a 03 d2 ff fe 41 f8 00 3d 3f d2 c3 10 00 44 1c 28 00 e0 02 2d 00 00 00 00 00 00 00 
0x291,64,00 10 00 00 00 3b 03 51 c0 74 00 00 90 10 11 6c 30 2d 03 f1 9e fb f0 1e 13 fe c1 07 fa cc fd 2f d9 b3 f4 3f ff ff ff fa ee ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x292,64,ff ff ff ff ff ff ff ff ff ff ff ff ff ff f6 ff ff fe ff ff ff a2 bf fb ff df b4 ff ff ff ff ff fa 07 ff bf a8 00 bf 00 00 26 fb af fe fa 7f 7c 01 91 00 00 0e 80 00 01 4e 20 00 00 00 00 00 00 
0x2a6,64,ff ff ff ff ff be fb df 3b e7 6c ee a6 30 00 00 00 00 00 00 00 00 00 00 ff ff ff ff ff be fb df 3b e7 6c ee a6 30 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x289,64,00 00 00 60 01 41 00 00 40 00 21 98 19 80 00 50 3f f7 f7 3d 5e 03 ff 83 ff 3f 7f 07 fe 7f 93 c3 f4 fb fa 7f ff ff 86 ff f0 81 7f ed ea 00 4c c6 00 1b 7e eb d0 44 00 00 00 00 00 79 00 00 00 00 
0x28a,64,f4 0f 80 01 bb 81 02 40 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x28b,64,dc 01 40 cc 01 c0 f7 d7 00 00 3f fe 04 3f c0 fc 1b c0 06 40 cf 0a 4a 3f ff f0 7d f3 fe ff 27 c1 bf ff fa fb ff df ff ff ff f7 ff df ff ff ff bf ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x28c,64,ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff bf ff ff fe ff ff ff ce ff ff f0 df fe bf fc 2f ff 28 2f 80 08 00 3f ff f9 69 f8 21 3f 98 17 c0 ce b3 00 0c 43 41 00 05 00 00 00 00 00 
0x2b3,64,00 00 00 0c 09 c0 00 00 00 3e f0 02 fb 4f fd 03 cf c5 00 11 00 f2 df fd ff d1 bf 1b ff fe ff ef ff 2b c5 fe ff 6d 3f ff ff fb ff ff fe fb ff ff ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x28e,64,ff ff ff ff ff ff ff ff ff ff ff ff ff ff fe ff ff ff ff df ff ff ff fe b7 bf c8 f7 f7 3f fb ff ff 34 13 7f ff ff c1 ff cf 50 fd 0f e7 04 3d 80 73 80 3e 03 b1 c0 00 10 24 09 50 80 00 00 00 00 
0x28f,64,00 90 00 0c 00 05 04 10 00 03 e6 fd 00 10 2c 01 df 43 30 f0 cf 83 ff c1 07 ff ff 4b f1 7f c2 6f ff ff ff ff f7 ef ff f7 9f ff ff ff fe ff ef bf ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x290,64,ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ef ff df ff ee c7 ff ff ff fb bf 5f ff ff ff ff c2 ff fb 3e 12 f7 20 ff ff 43 fc 00 3e 77 e5 89 2c 00 c9 44 6b c0 f0 04 f7 00 00 00 00 00 00 00 
0x291,64,00 30 01 00 00 7d 03 b4 01 b0 00 41 c4 30 1f a8 70 37 03 f3 6d ff f0 2d 27 ff 43 0b fd 98 fe 0f e9 df f7 bf ff ff ff ff 7f bf ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x292,64,ff ff ff ff ff ff ff ff ff ff ff ff ff ff fb ff ff ff ff ff ff d3 6f fe ff ef fb ff ff ff ff ff fd 07 ff ff d4 11 bf 04 10 33 ff df ff ff 4f be 02 82 80 00 0f 40 00 13 1c 48 00 00 00 00 00 00 
0x2a6,64,ff ff ff ff ff ff fb ef bd f7 be b7 d3 00 00 00 00 00 00 00 00 00 00 00 ff ff ff ff ff ff fb ef bd f7 be b7 d3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x289,64,00 00 00 9c 02 c1 00 00 80 00 53 e8 3a 70 40 8c 7f fc fb ae ed 03 ff c7 ff af bf 13 ff 7f c7 e7 7b ff fd 7f ff ff ce ff f1 41 bb ff 35 00 9e 8d 04 2d ff f7 e0 c9 00 10 00 00 00 bd 00 00 00 00 
0x28a,64,f8 0f c0 06 ad c1 03 10 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x28b,64,f0 02 c0 e8 03 c0 fb ea c0 00 7f ff 08 7f c1 fc 3e 00 0b 22 1c 17 1d 3f ff f0 be fb ff 7f 4f e3 7f ff fd bd ff ef ff ff ff fc ff ef ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x28c,64,ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff df ff ff ff 7f ff ff db ff ff f8 f3 ff 7f fc 5f ff 54 5f c0 10 10 7f ff fc b4 fc 52 ff cc 1b 80 eb 66 00 20 a6 83 00 18 c0 00 00 00 00 
0x2b3,64,00 00 00 20 0c c0 00 10 00 77 80 05 ff af fe 03 ef cb 00 32 41 fb 7f fe ff e3 7f 3b ff ff ff ff ff 5b e9 be ff be ff ff ff fd ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x28e,64,ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ef ff ff ff ff df df d2 fb fa ff ff ff ff 6c 26 ff ff ff c2 ff ef 9f fd ff f3 04 8e c0 b3 c0 3f 07 d4 00 00 40 31 16 51 40 00 00 00 00 
0x28f,64,01 40 40 1c 00 0c 08 20 00 03 fa be 00 20 37 02 cf 86 65 d2 1c bf ff c2 0f ff ff 87 f3 7f e3 3f ff ff ff ff fb ff ff fb df ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x290,64,ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff f3 ff f8 e7 ff ff ff fe 3f 9f ff ff ff ff c5 ff fd bf 2b 8a ef ff ff 88 fc 10 7f b3 f9 93 5c 01 d4 7c ee 01 f8 08 7c 00 10 00 00 00 00 00 
0x291,64,00 60 02 00 10 be 07 d7 82 d8 00 82 e4 80 2e d5 00 7c 07 f6 b7 ff f0 77 4f ff 87 1b fe e7 fe ff f4 f3 fb 7f ff ff ff ff cf bf ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x292,64,ff ff ff ff ff ff ff ff ff ff ff ff ff ff fe ff ff ff ff ff ff ef bf fe ff ff fd ff ff ff ff ff fe 13 ff ff ec 33 7f 04 20 3a ff ef ff ff af ff 03 45 80 00 0f 80 04 26 2b 80 00 00 00 00 00 00 
0x2a6,64,ff ff ff ff ff ff ff ff fe fb ef 7c ef 90 00 00 00 00 00 00 00 00 00 00 ff ff ff ff ff ff ff ff fe fb ef 7c ef 90 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x289,64,00 00 00 d0 05 c4 00 11 00 00 c7 34 73 40 80 c5 0f fe ff df 77 07 ff d0 ff df ff 27 ff bf e7 fb 3d ff fe ff ff ff dc ff f2 c4 df ff bb 05 3f 5a 0c 6f 3f fb f1 d4 00 10 40 00 01 7e 00 00 00 00 
0x28a,64,fc 0f c0 0b 5f 04 03 90 03 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
0x28b,64,f8 05 c0 f4 07 40 ff fd 81 05 0f ff 19 0f c3 fc 7f 01 17 94 ab 33 9e bf ff f1 7f ff ff bf 8b f6 ff ff fe fe ff ff ff ff ff fe ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x28c,64,ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ef ff ff ff bf ff ff eb ff ff fc fb ff bf fc cf ff 90 cf c1 28 20 bf ff fe 7b fc d5 bf e8 4d c0 f7 ba 01 49 6a 47 00 3c 40 00 00 00 00 
0x2b3,64,04 10 40 44 0e 80 00 20 00 b3 c0 0c ff df ff 03 ff d7 04 74 c2 ff cf ff ff f6 ff 6f ff ff ff ff ff 97 fc ff ff ef 7f ff ff fe ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
0x28e,64,ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff f3 ef e1 ff fd bf ff ff ff a8 5a bf ff ff c4 ff ff ed fe ef fa 11 1f 80 db e0 7f 0f e7 80 00 90 39 33 23 40 00 00 00 00 
0x28f,64,02 30 81 40 10 19 18 50 40 03 fd 7f 00 40 3c 07 6f cf a2 c4 ab e3 ff c6 23 ff ff bf f6 7f f3 af ff ff ff ff ff ff ff ff ef ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff ff 00 00 00 00 
